https://github.com/saltstack/salt/pull/54025/files, https://github.com/saltstack/salt/pull/54024/files, 0, neon
https://github.com/saltstack/salt/pull/54023/files, https://github.com/saltstack/salt/pull/54022/files, 1, neon
https://github.com/saltstack/salt/pull/53997/files, https://github.com/saltstack/salt/pull/53996/files, 0, neon
https://github.com/saltstack/salt/pull/53993/files, https://github.com/saltstack/salt/pull/53992/files, 48, neon
https://github.com/saltstack/salt/pull/53941/files, https://github.com/saltstack/salt/pull/53447/files, 30, neon
https://github.com/saltstack/salt/pull/53898/files, https://github.com/saltstack/salt/pull/49133/files, 18, 2018.3
https://github.com/saltstack/salt/pull/53442/files, https://github.com/saltstack/salt/pull/53345/files, 24, neon
https://github.com/saltstack/salt/pull/53441/files, https://github.com/saltstack/salt/pull/53326/files, 38, neon
https://github.com/saltstack/salt/pull/53440/files, https://github.com/saltstack/salt/pull/53167/files, 40, neon
https://github.com/saltstack/salt/pull/53439/files, https://github.com/saltstack/salt/pull/52699/files, 90, neon
https://github.com/saltstack/salt/pull/51423/files, https://github.com/saltstack/salt/pull/50834/files, 1, 2019.2
https://github.com/saltstack/salt/pull/51420/files, https://github.com/saltstack/salt/pull/50635/files, 8, 2019.2
https://github.com/saltstack/salt/pull/51418/files, https://github.com/saltstack/salt/pull/50541/files, 0, 2019.2
https://github.com/saltstack/salt/pull/51411/files, https://github.com/saltstack/salt/pull/50175/files, 1, 2019.2
https://github.com/saltstack/salt/pull/51409/files, https://github.com/saltstack/salt/pull/50125/files, 1, 2019.2
https://github.com/saltstack/salt/pull/51408/files, https://github.com/saltstack/salt/pull/49804/files, 42, 2019.2
https://github.com/saltstack/salt/pull/50831/files, https://github.com/saltstack/salt/pull/50810/files, 1, fluorine
https://github.com/saltstack/salt/pull/50379/files, https://github.com/saltstack/salt/pull/50356/files, 31, fluorine
https://github.com/saltstack/salt/pull/50321/files, https://github.com/saltstack/salt/pull/50296/files, 51, 2018.3
https://github.com/saltstack/salt/pull/50308/files, https://github.com/saltstack/salt/pull/50182/files, 100, 2018.3
https://github.com/saltstack/salt/pull/50145/files, https://github.com/saltstack/salt/pull/45054/files, 99, develop
https://github.com/saltstack/salt/pull/50111/files, https://github.com/saltstack/salt/pull/50109/files, 23, fluorine
https://github.com/saltstack/salt/pull/50037/files, https://github.com/saltstack/salt/pull/49994/files, 9, fluorine
https://github.com/saltstack/salt/pull/49540/files, https://github.com/saltstack/salt/pull/49510/files, 11, fluorine
https://github.com/saltstack/salt/pull/49091/files, https://github.com/saltstack/salt/pull/47337/files, 6, 2018.3
https://github.com/saltstack/salt/pull/49041/files, https://github.com/saltstack/salt/pull/48212/files, 3, 2017.7.8
https://github.com/saltstack/salt/pull/48970/files, https://github.com/saltstack/salt/pull/48962/files, 0, 2017.7.8
https://github.com/saltstack/salt/pull/47162/files, https://github.com/saltstack/salt/pull/47161/files, 54, 2018.3
https://github.com/saltstack/salt/pull/45501/files, https://github.com/saltstack/salt/pull/45498/files, 70, 2017.7.3
https://github.com/saltstack/salt/pull/43700/files, https://github.com/saltstack/salt/pull/43684/files, 40, 2017.7
https://github.com/saltstack/salt/pull/42837/files, https://github.com/saltstack/salt/pull/42835/files, 90, 2016.3
https://github.com/saltstack/salt/pull/42836/files, https://github.com/saltstack/salt/pull/42835/files, 96, 2016.11
https://github.com/saltstack/salt/pull/42795/files, https://github.com/saltstack/salt/pull/42744/files, 1, 2016.11
https://github.com/saltstack/salt/pull/41319/files, https://github.com/saltstack/salt/pull/41307/files, 1, 2016.11
https://github.com/saltstack/salt/pull/41303/files, https://github.com/saltstack/salt/pull/41301/files, 1, 2016.11
https://github.com/saltstack/salt/pull/41282/files, https://github.com/saltstack/salt/pull/41247/files, 0, nitrogen
https://github.com/saltstack/salt/pull/40785/files, https://github.com/saltstack/salt/pull/40716/files, 16, 2016.11
https://github.com/saltstack/salt/pull/40562/files, https://github.com/saltstack/salt/pull/40481/files, 100, 2016.3
https://github.com/saltstack/salt/pull/40255/files, https://github.com/saltstack/salt/pull/40253/files, 1, 2016.11
https://github.com/saltstack/salt/pull/39948/files, https://github.com/saltstack/salt/pull/27937/files, 100, develop
https://github.com/saltstack/salt/pull/39521/files, https://github.com/saltstack/salt/pull/37366/files, 84, 2016.11
https://github.com/saltstack/salt/pull/39211/files, https://github.com/saltstack/salt/pull/38404/files, 37, 2016.11
https://github.com/saltstack/salt/pull/37866/files, https://github.com/saltstack/salt/pull/37856/files, 67, 2016.3
https://github.com/saltstack/salt/pull/37857/files, https://github.com/saltstack/salt/pull/37149/files, 59, 2015.8
https://github.com/saltstack/salt/pull/37856/files, https://github.com/saltstack/salt/pull/36784/files, 15, 2015.8
https://github.com/saltstack/salt/pull/36823/files, https://github.com/saltstack/salt/pull/36806/files, 63, 2016.3
https://github.com/saltstack/salt/pull/36424/files, https://github.com/saltstack/salt/pull/36194/files, 0, 2016.3
https://github.com/saltstack/salt/pull/35855/files, https://github.com/saltstack/salt/pull/35483/files, 100, 2016.3
https://github.com/saltstack/salt/pull/35682/files, https://github.com/saltstack/salt/pull/35059/files, 74, 2016.3
https://github.com/saltstack/salt/pull/34333/files, https://github.com/saltstack/salt/pull/33734/files, 1, 2016.3
https://github.com/saltstack/salt/pull/34009/files, https://github.com/saltstack/salt/pull/33948/files, 21, 2016.3
https://github.com/saltstack/salt/pull/33682/files, https://github.com/saltstack/salt/pull/33599/files, 0, 2016.3
https://github.com/saltstack/salt/pull/33314/files, https://github.com/saltstack/salt/pull/28325/files, 1, 2015.8
https://github.com/saltstack/salt/pull/33245/files, https://github.com/saltstack/salt/pull/33244/files, 12, 2015.8
https://github.com/saltstack/salt/pull/32851/files, https://github.com/saltstack/salt/pull/32732/files, 1, 2016.3
https://github.com/saltstack/salt/pull/32848/files, https://github.com/saltstack/salt/pull/32732/files, 2, 2015.5
https://github.com/saltstack/salt/pull/32847/files, https://github.com/saltstack/salt/pull/32732/files, 1, 2015.8
https://github.com/saltstack/salt/pull/32663/files, https://github.com/saltstack/salt/pull/31319/files, 43, 2016.3
https://github.com/saltstack/salt/pull/31684/files, https://github.com/saltstack/salt/pull/31533/files, 91, develop
https://github.com/saltstack/salt/pull/31279/files, https://github.com/saltstack/salt/pull/31249/files, 1, develop
https://github.com/saltstack/salt/pull/30888/files, https://github.com/saltstack/salt/pull/30797/files, 0, 2015.8
https://github.com/saltstack/salt/pull/30760/files, https://github.com/saltstack/salt/pull/27952/files, 1, 2015.5
https://github.com/saltstack/salt/pull/30025/files, https://github.com/saltstack/salt/pull/29725/files, 85, 2015.5
https://github.com/saltstack/salt/pull/28294/files, https://github.com/saltstack/salt/pull/25668/files, 86, 2015.8
https://github.com/saltstack/salt/pull/28138/files, https://github.com/saltstack/salt/pull/28130/files, 11, 2015.5
https://github.com/saltstack/salt/pull/27565/files, https://github.com/saltstack/salt/pull/27559/files, 100, develop
https://github.com/saltstack/salt/pull/27502/files, https://github.com/saltstack/salt/pull/25162/files, 7, 2015.8
